CMTE_ID,CMTE_NM,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,CAND_ID,CAND_NM,RPT_YR,RPT_TP,TERM_RPT_FLAG,AMNDT_IND,RECEIPT_DT,CVG_START_DT,CVG_END_DT,RPT_PGI,COH_BOP,TTL_RECEIPTS_SUM_PAGE_PER,SUBTTL_SUM_PAGE_PER,TTL_DISB_SUM_PAGE_PER,COH_COP,DEBTS_OWED_TO_CMTE,DEBTS_OWED_BY_CMTE,EXP_SUBJECT_LIMITS,NET_CONTB_SUM_PAGE_PER,NET_OP_EXP_SUM_PAGE_PER,FED_FUNDS_PER,INDV_CONTB_PER,POL_PTY_CMTE_CONTB_PER,OTHER_POL_CMTE_CONTB_PER,CAND_CONTB_PER,TTL_CONTB_PER,TRANF_FROM_AFFILATED_CMTE_PER,LOANS_RECEIVED_FROM_CAND_PER,OTHER_LOANS_RECEIVED_PER,TTL_LOANS_RECEIVED_PER,OFFSETS_TO_OP_EXP_PER,OFFSETS_TO_FNDRSG_EXP_PER,OFFSETS_TO_LEGAL_ACCTG_PER,TTL_OFFSETS_TO_OP_EXP_PER,OTHER_RECEIPTS_PER,TTL_RECEIPTS_PER,OP_EXP_PER,TRANF_TO_OTHER_AUTH_CMTE_PER,FNDRSG_DISB_PER,EXEMPT_LEGAL_ACCTG_DISB_PER,REPYMTS_LOANS_MADE_BY_CAND_PER,REPYMTS_OTHER_LOANS_PER,TTL_LOAN_REPYMTS_MADE_PER,REF_INDV_CONTB_PER,REF_POL_PTY_CMTE_CONTB_PER,REF_OTHER_POL_CMTE_CONTB_PER,TTL_CONTB_REF_PER,OTHER_DISB_PER,TTL_DISB_PER,ITEMS_ON_HAND_LIQUIDATED,TTL_PER,FED_FUNDS_YTD,INDV_CONTB_YTD,POL_PTY_CMTE_CONTB_YTD,OTHER_POL_CMTE_CONTB_YTD,CAND_CONTB_YTD,TTL_CONTB_YTD,TRANF_FROM_AFFILIATED_CMTE_YTD,LOANS_RECEIVED_FROM_CAND_YTD,OTHER_LOANS_RECEIVED_YTD,TTL_LOANS_RECEIVED_YTD,OFFSETS_TO_OP_EXP_YTD,OFFSETS_TO_FNDRSG_EXP_YTD,OFFSETS_TO_LEGAL_ACCTG_YTD,TTL_OFFSETS_TO_OP_EXP_YTD,OTHER_RECEIPTS_YTD,TTL_RECEIPTS_YTD,OP_EXP_YTD,TRANF_TO_OTHER_AUTH_CMTE_YTD,FNDRSG_DISB_YTD,EXEMPT_LEGAL_ACCTG_DISB_YTD,REPYMTS_LOANS_MADE_CAND_YTD,REPYMTS_OTHER_LOANS_YTD,TTL_LOAN_REPYMTS_MADE_YTD,REF_INDV_CONTB_YTD,REF_POL_PTY_CMTE_CONTB_YTD,REF_OTHER_POL_CMTE_CONTB_YTD,TTL_CONTB_REF_YTD,OTHER_DISB_YTD,TTL_DISB_YTD,TTL_YTD,TRES_SIGN_NM,TRES_SIGN_DT,FILE_NUM
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2015,"Q3",,N,15-OCT-15,01-JUL-15,30-SEP-15,,1314136.02,1282820.92,2596956.94,1790970.11,805986.83,0,20607.5,0,3203744.08,2397107.25,0,1205748.37,0,28377.05,0,1234125.42,0,0,0,0,48695.5,0,0,48695.5,0,1282820.92,1774044.95,0,0,0,0,0,0,16525.16,0,0,16525.16,400,1790970.11,0,0,0,3184397.21,0,50172.03,0,3234569.24,0,0,0,0,55156.36,0,0,55156.36,0,3289725.6,2452263.61,0,0,0,0,0,0,30825.16,0,0,30825.16,650,2483738.77,0,"LIERMAN, TERRY LEE",15-OCT-15,1029670
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET,","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M11",,N,20-NOV-16,01-OCT-16,31-OCT-16,,98477.68,2347.58,100825.26,4388.13,96437.13,0,3322.32,0,4617958.89,5609726.05,0,0,0,0,0,0,0,0,0,0,2347.58,0,0,2347.58,0,2347.58,4388.13,0,0,0,0,0,0,0,0,0,0,0,4388.13,0,0,1088929.29,4574259.32,0,115077.01,0,4689336.33,0,0,500000,500000,82577.28,0,0,82577.28,0,6360842.9,5692303.33,0,0,0,0,500000,500000,65377.44,0,6000,71377.44,650,6264330.77,245406.83,"LIERMAN, TERRY",20-NOV-16,1126488
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2015,"Q2",,N,15-JUL-15,01-APR-15,30-JUN-15,,0,2006904.68,2006904.68,692768.66,1314136.02,0,141560.23,0,1986143.82,671757.8,0,1978648.84,0,21794.98,0,2000443.82,0,0,0,0,6460.86,0,0,6460.86,0,2006904.68,678218.66,0,0,0,0,0,0,14300,0,0,14300,250,692768.66,0,0,0,1978648.84,0,21794.98,0,2000443.82,0,0,0,0,6460.86,0,0,6460.86,0,2006904.68,678218.66,0,0,0,0,0,0,14300,0,0,14300,250,692768.66,0,"LIERMAN, TERRY LEE",15-JUL-15,1015715
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2015,"YE",,N,31-JAN-16,01-OCT-15,31-DEC-15,,805986.83,1502107.92,2308094.75,2138652.3,169442.45,0,535477.3,0,4198665.26,4528572.81,0,993257.66,0,8774,0,1002031.66,0,0,500000,500000,76.26,0,0,76.26,0,1502107.92,2131541.82,0,0,0,0,0,0,7110.48,0,0,7110.48,0,2138652.3,0,152431.1,0,4177654.87,0,58946.03,0,4236600.9,0,0,500000,500000,55232.62,0,0,55232.62,0,4791833.52,4583805.43,0,0,0,0,0,0,37935.64,0,0,37935.64,650,4622391.07,152431.1,"LIERMAN, TERRY",31-JAN-16,1047228
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","SUITE 114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M5",,N,20-MAY-16,01-APR-16,30-APR-16,,48685.58,73368.17,122053.75,27692.69,94361.06,0,2323.32,0,4604225.89,5598069.12,8867.46,35257,0,27500,0,62757,0,0,0,0,1743.71,0,0,1743.71,0,73368.17,26692.69,0,0,0,0,0,0,0,0,1000,1000,0,27692.69,0,0,1088929.29,4557075.32,0,113377.01,0,4670452.33,0,0,500000,500000,58891.75,0,0,58891.75,0,6318273.37,5656960.87,0,0,0,0,500000,500000,65226.44,0,1000,66226.44,650,6223837.31,245406.83,"LIERMAN, TERRY",20-MAY-16,1074029
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M10",,N,20-OCT-16,01-SEP-16,30-SEP-16,,83230.47,19783.26,103013.73,4536.05,98477.68,0,3322.32,0,4617958.89,5607685.5,0,25,0,0,0,25,0,0,0,0,19758.26,0,0,19758.26,0,19783.26,4385.05,0,0,0,0,0,0,151,0,0,151,0,4536.05,0,0,1088929.29,4574259.32,0,115077.01,0,4689336.33,0,0,500000,500000,80229.7,0,0,80229.7,0,6358495.32,5687915.2,0,0,0,0,500000,500000,65377.44,0,6000,71377.44,650,6259942.64,245406.83,"LIERMAN, TERRY",20-OCT-16,1112063
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M4",,N,20-APR-16,01-MAR-16,31-MAR-16,,108561.81,171063.08,279624.89,230939.31,48685.58,0,2323.32,0,4542468.89,5573120.14,133696.74,23624.26,0,13409.99,0,37034.25,0,0,0,0,332.09,0,0,332.09,0,171063.08,203648.51,0,0,0,0,0,0,27290.8,0,0,27290.8,0,230939.31,0,6033.14,1080061.83,4521818.32,0,85877.01,0,4607695.33,0,0,500000,500000,57148.04,0,0,57148.04,0,6244905.2,5630268.18,0,0,0,0,500000,500000,65226.44,0,0,65226.44,650,6196144.62,245406.83,"LIERMAN, TERRY",20-APR-16,1066432
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET, #114","","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M8",,N,20-AUG-16,01-JUL-16,31-JUL-16,,101189.69,293,101482.69,5705.44,95777.25,0,3322.32,0,4622958.89,5615385.93,0,293,0,0,0,293,0,0,0,0,0,0,0,0,0,293,5705.44,0,0,0,0,0,0,0,0,0,0,0,5705.44,0,0,1088929.29,4574108.32,0,115077.01,0,4689185.33,0,0,500000,500000,60471.44,0,0,60471.44,0,6338586.06,5675857.37,0,0,0,0,500000,500000,65226.44,0,1000,66226.44,650,6242733.81,245406.83,"LIERMAN, TERRY",20-AUG-16,1096159
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M8",,N,20-AUG-16,01-JUL-16,31-JUL-16,,76655.78,56057.95,132713.73,87350.1,45363.63,0,0,0,3566085.76,5504452.45,0,33190,0,3500,0,36690,0,0,0,0,19367.95,0,0,19367.95,0,56057.95,87350.1,0,0,0,0,0,0,0,0,0,0,0,87350.1,0,0,0,3774627.16,0,75250,0,3849877.16,1975000,0,0,0,55160.33,0,0,55160.33,8730.32,5888767.81,5559612.78,0,0,0,0,0,0,282791.4,0,1000,283791.4,0,5843404.18,0,"WESTBROOK, THAD H",20-AUG-16,1096277
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M5",,N,20-MAY-16,01-APR-16,30-APR-16,,74173.49,21150,95323.49,42425.68,52897.81,0,43040.7,0,3439383.14,5370215.65,0,21150,0,0,0,21150,0,0,0,0,0,0,0,0,0,21150,45125.68,0,0,0,0,0,0,-2700,0,0,-2700,0,42425.68,0,0,0,3648724.54,0,71750,0,3720474.54,1975000,0,0,0,32989,0,0,32989,8730.32,5737193.86,5403204.65,0,0,0,0,0,0,280091.4,0,1000,281091.4,0,5684296.05,0,"WESTBROOK, THAD H",20-MAY-16,1074018
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,52897.81,43212.62,96110.43,55805.82,40304.61,0,20040.7,0,3479895.76,5423321.47,0,43212.62,0,0,0,43212.62,0,0,0,0,0,0,0,0,0,43212.62,53105.82,0,0,0,0,0,0,2700,0,0,2700,0,55805.82,0,0,0,3691937.16,0,71750,0,3763687.16,1975000,0,0,0,32989,0,0,32989,8730.32,5780406.48,5456310.47,0,0,0,0,0,0,282791.4,0,1000,283791.4,0,5740101.87,0,"WESTBROOK, THAD H",20-JUN-16,1079469
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2015,"YE",,N,31-JAN-16,01-OCT-15,31-DEC-15,,1651309.13,866499.29,2517808.42,1983690.88,534117.54,0,0,0,3604774.54,5045676.52,0,575774.05,0,8200,0,583974.05,250000,0,0,0,32515.78,0,0,32515.78,9.46,866499.29,1983690.88,0,0,0,0,0,0,0,0,0,0,0,1983690.88,0,0,0,3559424.54,0,61750,0,3621174.54,1975000,0,0,0,32515.78,0,0,32515.78,19.52,5628709.84,5078192.3,0,0,0,0,0,0,16400,0,0,16400,0,5094592.3,0,"WESTBROOK, THAD H",31-JAN-16,1047160
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2015,"Q2",,A,15-JUL-15,14-JAN-15,30-JUN-15,P2016,0,3709552.93,3709552.93,1126733.82,2582819.11,0,0,0,2173151.15,1115333.82,0,2147751.15,0,36800,0,2184551.15,1525000,0,0,0,0,0,0,0,1.78,3709552.93,1115333.82,0,0,0,0,0,0,11400,0,0,11400,0,1126733.82,0,0,0,2147751.15,0,36800,0,2184551.15,1525000,0,0,0,0,0,0,0,1.78,3709552.93,1115333.82,0,0,0,0,0,0,11400,0,0,11400,0,1126733.82,0,"WESTBROOK, THAD H",15-SEP-15,1025025
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2015,"Q3",,N,15-OCT-15,01-JUL-15,30-SEP-15,P,2582819.11,1052657.62,3635476.73,1984167.6,1651309.13,0,0,0,3020800.49,3094501.42,0,835899.34,0,16750,0,852649.34,200000,0,0,0,0,0,0,0,8.28,1052657.62,1979167.6,0,0,0,0,0,0,5000,0,0,5000,0,1984167.6,0,0,0,2983650.49,0,53550,0,3037200.49,1725000,0,0,0,0,0,0,0,10.06,4762210.55,3094501.42,0,0,0,0,0,0,16400,0,0,16400,0,3110901.42,0,"WESTBROOK, THAD H",15-OCT-15,1029629
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M7",,A,20-JUL-16,01-JUN-16,30-JUN-16,,40304.61,52303.38,92607.99,15952.21,76655.78,0,50040.7,0,3529395.76,5436470.3,0,49500,0,0,0,49500,0,0,0,0,2803.38,0,0,2803.38,0,52303.38,15952.21,0,0,0,0,0,0,0,0,0,0,0,15952.21,0,0,0,3741437.16,0,71750,0,3813187.16,1975000,0,0,0,35792.38,0,0,35792.38,8730.32,5832709.86,5472262.68,0,0,0,0,0,0,282791.4,0,1000,283791.4,0,5756054.08,0,"WESTBROOK, THAD H",13-SEP-16,1098846
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"TER",,T,20-SEP-16,01-SEP-16,20-SEP-16,,0,7300,7300,7300,0,0,0,0,3558857.76,5506894.22,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,7300,0,0,7300,0,7300,0,0,0,3777399.16,0,75250,0,3852649.16,2090618.34,0,0,0,58012.38,0,0,58012.38,8730.32,6010010.2,5564906.6,151312.2,0,0,0,0,0,292791.4,0,1000,293791.4,0,6010010.2,0,"WESTBROOK, THAD H",20-SEP-16,1100897
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M9",,N,20-SEP-16,01-AUG-16,31-AUG-16,,45363.63,113942.39,159306.02,159306.02,0,0,0,0,3566157.76,5506894.22,0,2772,0,0,0,2772,108318.34,0,0,0,2852.05,0,0,2852.05,0,113942.39,5293.82,151312.2,0,0,0,0,0,2700,0,0,2700,0,159306.02,0,0,0,3777399.16,0,75250,0,3852649.16,2083318.34,0,0,0,58012.38,0,0,58012.38,8730.32,6002710.2,5564906.6,151312.2,0,0,0,0,0,285491.4,0,1000,286491.4,0,6002710.2,0,"WESTBROOK, THAD H",20-SEP-16,1100895
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M3",,N,20-MAR-16,01-FEB-16,29-FEB-16,,300416.54,18131.36,318547.9,261305.71,57242.19,0,57040.7,0,3347433.14,5273921.27,0,5000,0,5000,0,10000,0,0,0,0,123.22,0,0,123.22,8008.14,18131.36,54155.71,0,0,0,0,0,0,207150,0,0,207150,0,261305.71,0,0,0,3564474.54,0,66750,0,3631224.54,1975000,0,0,0,32639,0,0,32639,8730.32,5647593.86,5306560.27,0,0,0,0,0,0,282791.4,0,1000,283791.4,0,5590351.67,0,"WESTBROOK, THAD H",20-MAR-16,1056876
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M2",,N,20-FEB-16,01-JAN-16,31-JAN-16,,534117.54,752.66,534870.2,234453.66,300416.54,0,57040.7,0,3544583.14,5219888.78,0,50,0,0,0,50,0,0,0,0,0,0,0,0,702.66,752.66,174212.26,0,0,0,0,0,0,59241.4,0,1000,60241.4,0,234453.66,0,0,0,3559474.54,0,61750,0,3621224.54,1975000,0,0,0,32515.78,0,0,32515.78,722.18,5629462.5,5252404.56,0,0,0,0,0,0,75641.4,0,1000,76641.4,0,5329045.96,0,"WESTBROOK, THAD H",20-FEB-16,1051548
C00578757,"LINDSEY GRAHAM 2016","PO BOX 2732","","COLUMBIA","SC","29202","P60007697","GRAHAM, LINDSEY O.",2016,"M4",,N,20-APR-16,01-MAR-16,31-MAR-16,,57242.19,68450,125692.19,51518.7,74173.49,0,48040.7,0,3415533.14,5325089.97,0,63100,0,5000,0,68100,0,0,0,0,350,0,0,350,0,68450,51518.7,0,0,0,0,0,0,0,0,0,0,0,51518.7,0,0,0,3627574.54,0,71750,0,3699324.54,1975000,0,0,0,32989,0,0,32989,8730.32,5716043.86,5358078.97,0,0,0,0,0,0,282791.4,0,1000,283791.4,0,5641870.37,0,"WESTBROOK, THAD H",20-APR-16,1066314
C00579458,"JEB 2016, INC.","P.O. BOX 440669","","MIAMI","FL","33144","P60008059","BUSH, JEB",2016,"M2",,A,20-FEB-16,01-JAN-16,31-JAN-16,,7589858.03,1590423.84,9180281.87,6299815.67,2880466.2,0,59135.66,0,33342875.41,30462409.21,0,1548807.45,0,14300,0,1563107.45,0,0,0,0,27316.39,0,0,27316.39,0,1590423.84,6261716.67,0,0,0,0,0,0,33099,0,5000,38099,0,6299815.67,0,0,0,32828187.21,0,219317.05,388720.15,33436224.41,0,0,0,0,76299.3,0,0,76299.3,0,33512523.71,30538708.51,0,0,0,0,0,0,85149,0,8200,93349,0,30632057.51,0,"SIMON, WILLIAM",23-MAR-16,1057122
C00579458,"JEB 2016, INC.","P.O. BOX 440669","","MIAMI","FL","33144","P60008059","BUSH, JEB",2016,"M3",,A,18-MAR-16,01-FEB-16,29-FEB-16,,2880466.2,1184045.55,4064511.75,3599319.67,465192.08,0,452065.31,0,33748970.28,33533778.2,0,759965.67,0,8300,156983.5,925249.17,0,250000,0,250000,8796.38,0,0,8796.38,0,1184045.55,3080165.37,0,0,0,0,0,0,493754.3,0,25400,519154.3,0,3599319.67,0,0,0,33588152.88,0,227617.05,545703.65,34361473.58,0,250000,0,250000,85095.68,0,0,85095.68,0,34696569.26,33618873.88,0,0,0,0,0,0,578903.3,0,33600,612503.3,0,34231377.18,0,"SIMON, WILLIAM",16-MAY-16,1072242
C00579458,"JEB 2016, INC.","P.O. BOX 440669","","MIAMI","FL","33144","P60008059","BUSH, JEB",2015,"Q2",,A,15-JUL-15,01-APR-15,30-JUN-15,,0,11429897.64,11429897.64,3078087.31,8351810.33,0,401104.53,0,11429897.64,3078087.31,0,10978577.49,0,62600,388720.15,11429897.64,0,0,0,0,0,0,0,0,0,11429897.64,3078087.31,0,0,0,0,0,0,0,0,0,0,0,3078087.31,0,0,0,10978577.49,0,62600,388720.15,11429897.64,0,0,0,0,0,0,0,0,0,11429897.64,3078087.31,0,0,0,0,0,0,0,0,0,0,0,3078087.31,0,"SIMON, WILLIAM",31-JAN-16,1047229
C00579458,"JEB 2016, INC.","P.O. BOX 440669","","MIAMI","FL","33144","P60008059","BUSH, JEB",2015,"YE",,A,31-JAN-16,01-OCT-15,31-DEC-15,,10271129.09,7107370.17,17378499.26,9788641.23,7589858.03,0,155989.19,0,31817866.96,24228008.93,0,7024387.18,0,69700,0,7094087.18,0,0,0,0,13282.99,0,0,13282.99,0,7107370.17,9747041.23,0,0,0,0,0,0,41600,0,0,41600,0,9788641.23,0,0,0,31279379.76,0,205017.05,388720.15,31873116.96,0,0,0,0,48982.91,0,0,48982.91,0,31922099.87,24276991.84,0,0,0,0,0,0,52050,0,3200,55250,0,24332241.84,0,"SIMON, WILLIAM",16-MAY-16,1072235
C00579458,"JEB 2016, INC.","6334 PUMPERNICKEL LANE","","MONROE","NC","28110","P60008059","BUSH, JEB",2016,"M4",,N,15-APR-16,01-MAR-16,31-MAR-16,,465192.08,527681.79,992873.87,961688.52,31185.35,0,261702.99,0,33749149.28,33967963.93,0,601,0,0,0,601,0,0,0,0,527080.79,0,0,527080.79,0,527681.79,961266.52,0,0,0,0,0,0,422,0,0,422,0,961688.52,0,0,0,33588753.88,0,227617.05,545703.65,34362074.58,0,250000,0,250000,612176.47,0,0,612176.47,0,35224251.05,34580140.4,0,0,0,0,0,0,579325.3,0,33600,612925.3,0,35193065.7,0,"SIMON, WILLIAM",15-APR-16,1063896
C00579458,"JEB 2016, INC.","6334 PUMPERNICKEL LANE","","MONROE","NC","28110","P60008059","BUSH, JEB",2016,"Q3",,N,14-OCT-16,01-JUL-16,30-SEP-16,,6454.69,74126.16,80580.85,22913.94,57666.91,0,250000,0,33741375.28,34030384.37,0,0,0,0,0,0,0,0,0,0,26918.16,0,0,26918.16,47208,74126.16,23913.94,0,0,0,0,0,0,-1532,0,0,-1532,532,22913.94,0,0,0,33589053.88,0,230317.05,545703.65,34365074.58,0,250000,0,250000,777576.35,0,0,777576.35,97208,35489858.93,34807960.72,0,0,0,0,0,0,590099.3,0,33600,623699.3,532,35432192.02,0,"SIMON, WILLIAM",14-OCT-16,1107453
C00579458,"JEB 2016, INC.","P.O. BOX 440669","","MIAMI","FL","33144","P60008059","BUSH, JEB",2015,"Q3",,A,15-OCT-15,01-JUL-15,30-SEP-15,,8351810.33,13384832.06,21736642.39,11465513.3,10271129.09,0,404737.38,0,24765379.78,14494250.69,0,13276415.09,0,72717.05,0,13349132.14,0,0,0,0,35699.92,0,0,35699.92,0,13384832.06,11451863.3,0,0,0,0,0,0,10450,0,3200,13650,0,11465513.3,0,0,0,24254992.58,0,135317.05,388720.15,24779029.78,0,0,0,0,35699.92,0,0,35699.92,0,24814729.7,14529950.61,0,0,0,0,0,0,10450,0,3200,13650,0,14543600.61,0,"SIMON, WILLIAM",31-JAN-16,1047239
C00579458,"JEB 2016, INC.","6334 PUMPERNICKEL LANE","","MONROE","NC","28110","P60008059","BUSH, JEB",2016,"Q2",,N,14-JUL-16,01-APR-16,30-JUN-16,,31185.35,191481.72,222667.07,216212.38,6454.69,0,250000,0,33739843.28,34033388.59,0,300,0,2700,0,3000,0,0,0,0,138481.72,0,0,138481.72,50000,191481.72,203906.38,0,0,0,0,0,0,12306,0,0,12306,0,216212.38,0,0,0,33589053.88,0,230317.05,545703.65,34365074.58,0,250000,0,250000,750658.19,0,0,750658.19,50000,35415732.77,34784046.78,0,0,0,0,0,0,591631.3,0,33600,625231.3,0,35409278.08,0,"SIMON, WILLIAM",14-JUL-16,1084056
C00580159,"JINDAL FOR PRESIDENT","PO BOX 5101","","BATON ROUGE","LA","70821","P60008398","JINDAL, BOBBY",2015,"TER",,T,31-JAN-16,01-OCT-15,31-DEC-15,,260939.01,284266.62,545205.63,545205.63,0,0,0,0,1431459.52,1431459.52,0,284266.62,0,0,0,284266.62,0,0,0,0,0,0,0,0,0,284266.62,534306.63,0,0,0,0,0,0,10899,0,0,10899,0,545205.63,0,0,0,1432463.52,0,10000,0,1442463.52,0,0,0,0,0,0,0,0,0,1442463.52,1431459.52,0,0,0,0,0,0,11004,0,0,11004,0,1442463.52,0,"MCCOLLISTER, ROLFE",31-JAN-16,1047156
C00580159,"JINDAL FOR PRESIDENT","PO BOX 5101","","BATON ROUGE","LA","70821","P60008398","JINDAL, BOBBY",2015,"Q3",,N,15-OCT-15,01-JUL-15,30-SEP-15,,513714.64,579438.39,1093153.03,832214.02,260939.01,0,0,0,1158091.9,897152.89,0,574438.39,0,5000,0,579438.39,0,0,0,0,0,0,0,0,0,579438.39,832109.02,0,0,0,0,0,0,105,0,0,105,0,832214.02,0,0,0,1148196.9,0,10000,0,1158196.9,0,0,0,0,0,0,0,0,0,1158196.9,897152.89,0,0,0,0,0,0,105,0,0,105,0,897257.89,0,"MCCOLLISTER, ROLFE",15-OCT-15,1029078
C00580159,"JINDAL FOR PRESIDENT","PO BOX 5101","","BATON ROUGE","LA","70821","P60008398","JINDAL, BOBBY",2015,"Q2",,N,15-JUL-15,01-APR-15,30-JUN-15,,0,578758.51,578758.51,65043.87,513714.64,0,0,0,578758.51,65043.87,0,573758.51,0,5000,0,578758.51,0,0,0,0,0,0,0,0,0,578758.51,65043.87,0,0,0,0,0,0,0,0,0,0,0,65043.87,0,0,0,573758.51,0,5000,0,578758.51,0,0,0,0,0,0,0,0,0,578758.51,65043.87,0,0,0,0,0,0,0,0,0,0,0,65043.87,0,"MCCOLLISTER, ROLFE",15-JUL-15,1014598
C00580399,"CHRIS CHRISTIE FOR PRESIDENT INC","PO BOX 225","","COLONIA","NJ","088170225","P60008521","CHRISTIE, CHRISTOPHER J.",2015,"Q3",,A,15-OCT-15,01-JUL-15,30-SEP-15,,0,4208984.49,4208984.49,2822537.1,1386447.39,0,246346.89,0,4188864.43,2802417.04,0,4145564.43,0,62600,0,4208164.43,0,0,0,0,820.06,0,0,820.06,0,4208984.49,2803237.1,0,0,0,0,0,0,19300,0,0,19300,0,2822537.1,0,0,0,4145564.43,0,62600,0,4208164.43,0,0,0,0,820.06,0,0,820.06,0,4208984.49,2803237.1,0,0,0,0,0,0,19300,0,0,19300,0,2822537.1,0,"GRAVINO, RONALD R",10-JUN-16,1076890
C00580399,"CHRIS CHRISTIE FOR PRESIDENT INC","PO BOX 225","","COLONIA","NJ","070670225","P60008521","CHRISTIE, CHRISTOPHER J.",2016,"M4",,A,20-APR-16,01-MAR-16,31-MAR-16,,286982.09,41953.64,328935.73,174630.6,154305.13,0,401607.79,0,8294251.64,8139846.51,0,1000,0,100,0,1100,0,0,0,0,40853.64,0,0,40853.64,0,41953.64,159936.39,0,0,0,0,0,0,14594.21,0,0,14594.21,100,174630.6,0,0,0,8290528.83,0,115738.02,0,8406266.85,0,0,0,0,51173.7,0,0,51173.7,0,8457440.55,8191020.21,0,0,0,0,0,0,112015.21,0,0,112015.21,100,8303135.42,0,"GRAVINO, RONALD R",20-MAY-16,1073758
C00580399,"CHRIS CHRISTIE FOR PRESIDENT INC","PO BOX 225","","COLONIA","NJ","070670225","P60008521","CHRISTIE, CHRISTOPHER J.",2016,"M3",,A,18-MAR-16,01-FEB-16,29-FEB-16,,741674.42,419591.84,1161266.26,874284.17,286982.09,0,485650.9,0,8307745.85,8020763.76,0,394055.66,0,16036.18,0,410091.84,0,0,0,0,9500,0,0,9500,0,419591.84,864134.17,0,0,0,0,0,0,10150,0,0,10150,0,874284.17,0,0,0,8289528.83,0,115638.02,0,8405166.85,0,0,0,0,10320.06,0,0,10320.06,0,8415486.91,8031083.82,0,0,0,0,0,0,97421,0,0,97421,0,8128504.82,0,"GRAVINO, RONALD R",20-APR-16,1066006
C00580399,"CHRIS CHRISTIE FOR PRESIDENT INC","PO BOX 225","","COLONIA","NJ","07067","P60008521","CHRISTIE, CHRISTOPHER J.",2016,"Q3",,N,14-OCT-16,01-JUL-16,30-SEP-16,,39268.2,4000.97,43269.17,12419.56,30849.61,0,170505.47,0,8433749.64,8402800.03,0,600,0,0,0,600,0,0,0,0,3400.97,0,0,3400.97,0,4000.97,12419.56,0,0,0,0,0,0,0,0,0,0,0,12419.56,0,0,0,8433228.83,0,115738.02,0,8548966.85,0,0,0,0,196619.91,0,0,196619.91,0,8745586.76,8599419.94,0,0,0,0,0,0,115217.21,0,0,115217.21,100,8714737.15,0,"GRAVINO, RONALD R",14-OCT-16,1106658
